base_name,normal_file,normal_label,normal_split,other_files,other_labels,same_label
Dieu_0321_p01,Dieu_0321_p01.png,51C19275,val,Dieu_0321_p01_01.png,51C19275,True
Dieu_0324_p01,Dieu_0324_p01.png,51H21954,train,Dieu_0324_p01_01.png,51H21954,True
Dieu_0325_p01,Dieu_0325_p01.png,51G27992,train,Dieu_0325_p01_01.png,51G27992,True
Dieu_0326_p01,Dieu_0326_p01.png,61H136650,val,Dieu_0326_p01_01.png,61H136650,True
Dieu_0332_p01,Dieu_0332_p01.png,59X100606,test,Dieu_0332_p01_01.png,59X100606,True
Dieu_0336_p01,Dieu_0336_p01.png,51D77557,val,Dieu_0336_p01_01.png,51D77557,True
Dieu_0338_p01,Dieu_0338_p01.png,60A57421,test,Dieu_0338_p01_01.png,60A57421,True
Dieu_0339_p01,Dieu_0339_p01.png,78G123320,test,Dieu_0339_p01_01.png,78G123320,True
Dieu_0342_p01,Dieu_0342_p01.png,66C169632,train,Dieu_0342_p01_01.png,66C169632,True
Dieu_0342_p02,Dieu_0342_p02.png,61Z77059,train,Dieu_0342_p02_02.png,61Z77059,True
Dieu_0343_p01,Dieu_0343_p01.png,51A74362,test,Dieu_0343_p01_01.png,51A74362,True
Dieu_0345_p01,Dieu_0345_p01.png,92A10170,train,Dieu_0345_p01_01.png,92A10170,True
Dieu_0345_p03,Dieu_0345_p03.png,61D173954,train,Dieu_0345_p03_02.png,61D173954,True
Dieu_0346_p01,Dieu_0346_p01.png,59B164874,train,Dieu_0346_p01_01.png,59B164874,True
Dieu_0348_p01,Dieu_0348_p01.png,59V289250,test,Dieu_0348_p01_01.png,59V289250,True
Dieu_0349_p01,Dieu_0349_p01.png,65L132324,train,Dieu_0349_p01_01.png,65L132324,True
Dieu_0351_p02,Dieu_0351_p02.png,94B125631,train,Dieu_0351_p02_01.png,94B125631,True
Dieu_0351_p05,Dieu_0351_p05.png,60C254027,train,Dieu_0351_p05_02.png,60C254027,True
Dieu_0352_p01,Dieu_0352_p01.png,36G117825,train,Dieu_0352_p01_01.png,36G117825,True
Dieu_0353_p01,Dieu_0353_p01.png,70H143358,train,Dieu_0353_p01_01.png,70H143358,True
Dieu_0353_p02,Dieu_0353_p02.png,51K73245,train,Dieu_0353_p02_02.png,51K73245,True
Dieu_0354_p01,Dieu_0354_p01.png,72F150021,train,Dieu_0354_p01_01.png,72F150021,True
Dieu_0356_p01,Dieu_0356_p01.png,50K102624,test,Dieu_0356_p01_01.png,50X102624,False
Dieu_0357_p01,Dieu_0357_p01.png,59B134814,train,Dieu_0357_p01_01.png,59B134814,True
Dieu_0358_p01,Dieu_0358_p01.png,51G19579,test,Dieu_0358_p01_01.png,51G19579,True
Dieu_0369_p01,Dieu_0369_p01.png,51K05772,train,Dieu_0369_p01_01.png,51K05772,True
Dieu_0371_p01,Dieu_0371_p01.png,89H90830,val,Dieu_0371_p01_01.png,89H90830,True
Dieu_0372_p01,Dieu_0372_p01.png,54S46964,test,Dieu_0372_p01_01.png,54S46964,True
Dieu_0374_p01,Dieu_0374_p01.png,67AL09797,val,Dieu_0374_p01_01.png,67AL09797,True
Dieu_0375_p01,Dieu_0375_p01.png,51R33574,train,Dieu_0375_p01_01.png,51R33574,True
Dieu_0376_p01,Dieu_0376_p01.png,59Z215242,val,Dieu_0376_p01_01.png,59Z215242,True
Dieu_0377_p01,Dieu_0377_p01.png,51R50665,test,Dieu_0377_p01_01.png,51R50665,True
Dieu_0380_p01,Dieu_0380_p01.png,38L123157,train,Dieu_0380_p01_01.png,38L123157,True
Dieu_0380_p02,Dieu_0380_p02.png,72F102989,train,Dieu_0380_p02_02.png,72F102989,True
Dieu_0382_p01,Dieu_0382_p01.png,72F102989,train,Dieu_0382_p01_01.png,72F102989,True
Dieu_0382_p02,Dieu_0382_p02.png,64G105495,train,Dieu_0382_p02_02.png,64G105495,True
Dieu_0384_p01,Dieu_0384_p01.png,60C275408,val,Dieu_0384_p01_01.png,60C275408,True
Dieu_0386_p01,Dieu_0386_p01.png,59X451847,train,Dieu_0386_p01_01.png,59X451847,True
Dieu_0387_p01,Dieu_0387_p01.png,50VA7420,train,Dieu_0387_p01_01.png,50VA7420,True
Dieu_0390_p01,Dieu_0390_p01.png,59F224643,test,Dieu_0390_p01_01.png,59F224643,True
Dieu_0391_p01,Dieu_0391_p01.png,38L123157,train,Dieu_0391_p01_01.png,38L123157,True
Dieu_0393_p01,Dieu_0393_p01.png,60C265394,train,Dieu_0393_p01_01.png,60C265394,True
Dieu_0393_p02,Dieu_0393_p02.png,50VA7420,train,Dieu_0393_p02_02.png,50VA7420,True
Dieu_0394_p01,Dieu_0394_p01.png,66H101353,train,Dieu_0394_p01_01.png,66H101353,True
Dieu_0394_p02,Dieu_0394_p02.png,84N116015,train,Dieu_0394_p02_02.png,84N116015,True
Dieu_0395_p01,Dieu_0395_p01.png,60C295367,val,Dieu_0395_p01_01.png,60C295367,True
Dieu_0396_p01,Dieu_0396_p01.png,60L71627,train,Dieu_0396_p01_01.png,60L71627,True
Dieu_0399_p01,Dieu_0399_p01.png,59X460017,train,Dieu_0399_p01_01.png,59X460017,True
Dieu_0401_p01,Dieu_0401_p01.png,59X460017,train,Dieu_0401_p01_01.png,59X460017,True
Dieu_0402_p01,Dieu_0402_p01.png,59X409791,train,Dieu_0402_p01_01.png,59X409791,True
Dieu_0403_p01,Dieu_0403_p01.png,51H01962,train,Dieu_0403_p01_01.png,51H01962,True
Dieu_0404_p01,Dieu_0404_p01.png,60B812877,train,Dieu_0404_p01_01.png,60B812877,True
Dieu_0405_p01,Dieu_0405_p01.png,59V267157,test,Dieu_0405_p01_01.png,59V267157,True
Dieu_0408_p01,Dieu_0408_p01.png,51D77226,val,Dieu_0408_p01_01.png,51D77226,True
Dieu_0409_p01,Dieu_0409_p01.png,37A53920,train,Dieu_0409_p01_01.png,37A53920,True
Dieu_0410_p01,Dieu_0410_p01.png,51A93560,train,Dieu_0410_p01_01.png,51A93560,True
Dieu_0412_p01,Dieu_0412_p01.png,47A812659,train,Dieu_0412_p01_01.png,47A812659,True
Dieu_0415_p01,Dieu_0415_p01.png,51S73255,train,Dieu_0415_p01_01.png,51S73255,True
Dieu_0418_p01,Dieu_0418_p01.png,70G129841,train,Dieu_0418_p01_01.png,70G129841,True
Dieu_0419_p01,Dieu_0419_p01.png,59U206437,train,Dieu_0419_p01_01.png,59U206437,True
Dieu_0420_p01,Dieu_0420_p01.png,59C270994,test,Dieu_0420_p01_01.png,59C270994,True
Dieu_0421_p01,Dieu_0421_p01.png,59B149876,train,Dieu_0421_p01_01.png,59B149876,True
Dieu_0423_p01,Dieu_0423_p01.png,59X223395,train,Dieu_0423_p01_01.png,59X223395,True
Dieu_0424_p01,Dieu_0424_p01.png,59B149876,train,Dieu_0424_p01_01.png,59B149876,True
Dieu_0425_p01,Dieu_0425_p01.png,59CA01056,train,Dieu_0425_p01_01.png,59CA01056,True
Dieu_0427_p01,Dieu_0427_p01.png,95B136160,val,Dieu_0427_p01_01.png,95B136160,True
Dieu_0428_p01,Dieu_0428_p01.png,59D175530,train,Dieu_0428_p01_01.png,59D175530,True
Dieu_0429_p01,Dieu_0429_p01.png,60H611357,train,Dieu_0429_p01_01.png,60H611357,True
Dieu_0430_p01,Dieu_0430_p01.png,60C295219,train,Dieu_0430_p01_01.png,60C295219,True
Dieu_0431_p01,Dieu_0431_p01.png,62K136663,test,Dieu_0431_p01_01.png,62K136663,True
Dieu_0432_p01,Dieu_0432_p01.png,60C279027,train,Dieu_0432_p01_01.png,60C279027,True
Dieu_0433_p01,Dieu_0433_p01.png,66S145570,train,Dieu_0433_p01_01.png,66S145570,True
Dieu_0436_p01,Dieu_0436_p01.png,94D102767,val,Dieu_0436_p01_01.png,94D102767,True
Dieu_0437_p01,Dieu_0437_p01.png,60B919744,train,Dieu_0437_p01_01.png,60B919744,True
Dieu_0438_p01,Dieu_0438_p01.png,85B128415,train,Dieu_0438_p01_01.png,85B128415,True
Dieu_0440_p01,Dieu_0440_p01.png,77G139419,train,Dieu_0440_p01_01.png,77G139419,True
Dieu_0440_p02,Dieu_0440_p02.png,47C136750,train,Dieu_0440_p02_02.png,47C136750,True
Dieu_0440_p03,Dieu_0440_p03.png,78E147440,train,Dieu_0440_p03_03.png,78E147440,True
Dieu_0441_p01,Dieu_0441_p01.png,77G160295,train,Dieu_0441_p01_01.png,77G160295,True
Dieu_0441_p02,Dieu_0441_p02.png,47E140769,train,Dieu_0441_p02_02.png,47E140769,True
Dieu_0442_p01,Dieu_0442_p01.png,37E154365,train,Dieu_0442_p01_01.png,37E154365,True
Dieu_0442_p02,Dieu_0442_p02.png,81B141382,train,Dieu_0442_p02_02.png,81B141382,True
Dieu_0444_p01,Dieu_0444_p01.png,59X330814,train,Dieu_0444_p01_01.png,59X330814,True
Dieu_0444_p02,Dieu_0444_p02.png,60C261516,train,Dieu_0444_p02_02.png,60C261516,True
Dieu_0445_p01,Dieu_0445_p01.png,66M119850,val,Dieu_0445_p01_01.png,66M119850,True
Dieu_0446_p01,Dieu_0446_p01.png,62M169385,val,Dieu_0446_p01_01.png,62M169385,True
Dieu_0447_p01,Dieu_0447_p01.png,59F235184,train,Dieu_0447_p01_01.png,59F235184,True
Dieu_0448_p01,Dieu_0448_p01.png,67H148066,train,Dieu_0448_p01_01.png,67H148066,True
Dieu_0449_p01,Dieu_0449_p01.png,66V184185,train,Dieu_0449_p01_01.png,66V184185,True
Dieu_0450_p01,Dieu_0450_p01.png,52T58936,test,Dieu_0450_p01_01.png,52T58936,True
Dieu_0451_p01,Dieu_0451_p01.png,60C233954,val,Dieu_0451_p01_01.png,60C233954,True
Dieu_0452_p01,Dieu_0452_p01.png,60C293130,test,Dieu_0452_p01_01.png,60C293130,True
Dieu_0453_p01,Dieu_0453_p01.png,65L115701,train,Dieu_0453_p01_01.png,65L115701,True
Dieu_0453_p02,Dieu_0453_p02.png,67H148066,train,Dieu_0453_p02_02.png,67H148066,True
Dieu_0456_p01,Dieu_0456_p01.png,94K217596,test,Dieu_0456_p01_01.png,94K217596,True
Dieu_0457_p01,Dieu_0457_p01.png,71H32614,train,Dieu_0457_p01_01.png,71H32614,True
Dieu_0458_p01,Dieu_0458_p01.png,77L160030,test,Dieu_0458_p01_01.png,77L160030,True
Dieu_0459_p01,Dieu_0459_p01.png,85C106241,val,Dieu_0459_p01_01.png,85C106241,True
Dieu_0460_p01,Dieu_0460_p01.png,81B14138,train,Dieu_0460_p01_01.png,81B14138,True
Dieu_0462_p01,Dieu_0462_p01.png,52L39337,train,Dieu_0462_p01_01.png,52L39337,True
Dieu_0464_p01,Dieu_0464_p01.png,77G160295,train,Dieu_0464_p01_01.png,77G160295,True
Dieu_0466_p01,Dieu_0466_p01.png,77G139419,train,Dieu_0466_p01_01.png,77G139419,True
Dieu_0467_p01,Dieu_0467_p01.png,47C136750,train,Dieu_0467_p01_01.png,47C136750,True
Dieu_0468_p01,Dieu_0468_p01.png,60C232596,train,Dieu_0468_p01_01.png,60C232596,True
Dieu_0469_p01,Dieu_0469_p01.png,85B128415,train,Dieu_0469_p01_01.png,85B128415,True
Dieu_0470_p01,Dieu_0470_p01.png,59C292265,test,Dieu_0470_p01_01.png,59C292265,True
Dieu_0471_p01,Dieu_0471_p01.png,68M51634,train,Dieu_0471_p01_01.png,68M51634,True
Dieu_0472_p01,Dieu_0472_p01.png,54X46647,test,Dieu_0472_p01_01.png,54X46647,True
Dieu_0473_p01,Dieu_0473_p01.png,86B161032,val,Dieu_0473_p01_01.png,86B161032,True
Dieu_0474_p01,Dieu_0474_p01.png,55P34645,train,Dieu_0474_p01_01.png,55P34645,True
Dieu_0474_p02,Dieu_0474_p02.png,59B128398,train,Dieu_0474_p02_02.png,59B128398,True
Dieu_0475_p01,Dieu_0475_p01.png,51P21467,train,Dieu_0475_p01_01.png,51P21467,True
Dieu_0475_p02,Dieu_0475_p02.png,86B264987,train,Dieu_0475_p02_02.png,86B264987,True
Dieu_0476_p01,Dieu_0476_p01.png,59B147182,train,Dieu_0476_p01_01.png,59B147182,True
Dieu_0476_p02,Dieu_0476_p02.png,59B131651,train,Dieu_0476_p02_02.png,59B131651,True
Dieu_0477_p01,Dieu_0477_p01.png,93P139004,val,Dieu_0477_p01_01.png,93P139004,True
Dieu_0478_p01,Dieu_0478_p01.png,60C239219,val,Dieu_0478_p01_01.png,60C239219,True
Dieu_0480_p01,Dieu_0480_p01.png,59B154011,train,Dieu_0480_p01_01.png,59B154011,True
Dieu_0480_p02,Dieu_0480_p02.png,77X79442,train,Dieu_0480_p02_02.png,77X79442,True
Dieu_0481_p01,Dieu_0481_p01.png,60C279027,train,Dieu_0481_p01_01.png,60C279027,True
Dieu_0481_p02,Dieu_0481_p02.png,70F119188,train,Dieu_0481_p02_02.png,70F119188,True
Dieu_0482_p01,Dieu_0482_p01.png,95F66664,train,Dieu_0482_p01_01.png,95F66664,True
Dieu_0482_p02,Dieu_0482_p02.png,60H611357,train,Dieu_0482_p02_02.png,60H611357,True
Dieu_0483_p01,Dieu_0483_p01.png,37N18000,train,Dieu_0483_p01_01.png,37N18000,True
Dieu_0484_p01,Dieu_0484_p01.png,60C295219,train,Dieu_0484_p01_01.png,60C295219,True
Dieu_0484_p02,Dieu_0484_p02.png,95F66664,train,Dieu_0484_p02_02.png,95F66664,True
Dieu_0485_p01,Dieu_0485_p01.png,94AB08770,test,Dieu_0485_p01_01.png,94AB08770,True
Dieu_0488_p01,Dieu_0488_p01.png,59CA01056,train,Dieu_0488_p01_01.png,59CA01056,True
Dieu_0488_p02,Dieu_0488_p02.png,60C271343,train,Dieu_0488_p02_02.png,60C271343,True
Dieu_0488_p03,Dieu_0488_p03.png,59S204463,train,Dieu_0488_p03_03.png,59S204463,True
Dieu_0489_p01,Dieu_0489_p01.png,60C295287,val,Dieu_0489_p01_01.png,60C295287,True
Dieu_0490_p01,Dieu_0490_p01.png,60C249679,train,Dieu_0490_p01_01.png,60C249679,True
Dieu_0490_p02,Dieu_0490_p02.png,60B608783,train,Dieu_0490_p02_02.png,60B608783,True
Dieu_0491_p01,Dieu_0491_p01.png,60B608783,train,Dieu_0491_p01_01.png,60B608783,True
Dieu_0491_p02,Dieu_0491_p02.png,59B149136,train,Dieu_0491_p02_02.png,59B149136,True
Hung_0001_p01,Hung_0001_p01.png,60B975544,test,Hung_0001_p01_01.png,60B975544,True
Hung_0002_p01,Hung_0002_p01.png,77E145693,train,Hung_0002_p01_01.png,77E145693,True
Hung_0006_p01,Hung_0006_p01.png,54H43486,val,Hung_0006_p01_01.png,54H43486,True
Hung_0007_p01,Hung_0007_p01.png,51G44203,train,Hung_0007_p01_01.png,51G44203,True
Hung_0008_p01,Hung_0008_p01.png,51R23252,val,Hung_0008_p01_01.png,51R23252,True
Hung_0009_p01,Hung_0009_p01.png,61N9396,train,Hung_0009_p01_01.png,61N9396,True
Hung_0009_p02,Hung_0009_p02.png,55X11915,train,Hung_0009_p02_02.png,55X11915,True
Hung_0010_p01,Hung_0010_p01.png,60Z61861,train,Hung_0010_p01_01.png,60Z61861,True
Hung_0012_p01,Hung_0012_p01.png,60Z61861,train,Hung_0012_p01_01.png,60Z61861,True
Hung_0013_p01,Hung_0013_p01.png,59X164689,train,Hung_0013_p01_01.png,59X164689,True
Hung_0015_p01,Hung_0015_p01.png,61D129409,val,Hung_0015_p01_01.png,61D129409,True
Hung_0019_p01,Hung_0019_p01.png,71B350531,test,Hung_0019_p01_01.png,71B350531,True
Hung_0022_p02,Hung_0022_p02.png,59X187422,train,Hung_0022_p02_02.png,59X187422,True
Hung_0027_p01,Hung_0027_p01.png,51K17276,train,Hung_0027_p01_01.png,51K17276,True
Hung_0028_p01,Hung_0028_p01.png,51K17276,train,Hung_0028_p01_01.png,51K17276,True
Hung_0029_p01,Hung_0029_p01.png,51K55325,train,Hung_0029_p01_01.png,51K55325,True
Hung_0029_p02,Hung_0029_p02.png,60F177396,train,Hung_0029_p02_02.png,60F127395,False
Hung_0031_p01,Hung_0031_p01.png,57M0768,train,Hung_0031_p01_01.png,57M076S,False
Hung_0031_p02,Hung_0031_p02.png,59Y410464,train,Hung_0031_p02_02.png,59Y410464,True
Hung_0034_p01,Hung_0034_p01.png,67K144942,val,Hung_0034_p01_01.png,67K144942,True
Hung_0035_p01,Hung_0035_p01.png,59D151433,train,Hung_0035_p01_01.png,59D151433,True
Hung_0035_p02,Hung_0035_p02.png,60F406862,train,Hung_0035_p02_02.png,60F406862,True
Hung_0036_p01,Hung_0036_p01.png,86B164788,val,Hung_0036_p01_01.png,86B164788,True
Hung_0038_p01,Hung_0038_p01.png,51H68800,train,Hung_0038_p01_01.png,51H68800,True
Hung_0038_p02,Hung_0038_p02.png,77K111506,train,Hung_0038_p02_02.png,77K111506,True
Hung_0040_p02,Hung_0040_p02.png,59X344274,train,Hung_0040_p02_02.png,59X344274,True
Hung_0041_p01,Hung_0041_p01.png,72G175213,train,Hung_0041_p01_01.png,72G175213,True
Hung_0041_p02,Hung_0041_p02.png,52S21608,train,Hung_0041_p02_02.png,52S21608,True
Hung_0042_p01,Hung_0042_p01.png,72C254974,train,Hung_0042_p01_01.png,72C254974,True
Hung_0042_p02,Hung_0042_p02.png,17B431351,train,Hung_0042_p02_02.png,17B431351,True
Hung_0043_p01,Hung_0043_p01.png,17B431351,train,Hung_0043_p01_01.png,17B431351,True
Hung_0044_p02,Hung_0044_p02.png,51H60969,train,Hung_0044_p02_02.png,51H60969,True
Hung_0044_p03,Hung_0044_p03.png,59X406909,train,Hung_0044_p03_03.png,59X406909,True
Hung_0046_p01,Hung_0046_p01.png,51K49181,train,Hung_0046_p01_01.png,51K49181,True
Hung_0047_p02,Hung_0047_p02.png,51K49181,train,Hung_0047_p02_02.png,51K49181,True
Hung_0048_p01,Hung_0048_p01.png,76F125700,test,Hung_0048_p01_01.png,76F125700,True
Hung_0050_p02,Hung_0050_p02.png,59X190018,train,Hung_0050_p02_02.png,59X190018,True
Hung_0051_p01,Hung_0051_p01.png,60A75198,train,Hung_0051_p01_01.png,60A75198,True
Hung_0052_p01,Hung_0052_p01.png,59C221743,train,Hung_0052_p01_01.png,59C221743,True
Hung_0053_p01,Hung_0053_p01.png,60A75198,train,Hung_0053_p01_01.png,60A75198,True
Hung_0055_p01,Hung_0055_p01.png,76U110857,test,Hung_0055_p01_01.png,76U110857,True
Hung_0056_p01,Hung_0056_p01.png,51F99182,test,Hung_0056_p01_01.png,51F99182,True
Hung_0058_p01,Hung_0058_p01.png,51G95177,val,Hung_0058_p01_01.png,51G95177,True
Hung_0060_p01,Hung_0060_p01.png,59P289136,train,Hung_0060_p01_01.png,59P289136,True
Hung_0061_p01,Hung_0061_p01.png,59A172873,train,Hung_0061_p01_01.png,59X172873,False
Hung_0061_p02,Hung_0061_p02.png,59L285189,train,Hung_0061_p02_02.png,59L285189,True
Hung_0063_p01,Hung_0063_p01.png,53X61933,train,Hung_0063_p01_01.png,53X61933,True
Hung_0063_p02,Hung_0063_p02.png,77K138154,train,Hung_0063_p02_02.png,77K138154,True
Hung_0065_p01,Hung_0065_p01.png,59E215067,test,Hung_0065_p01_01.png,59E215067,True
Hung_0066_p01,Hung_0066_p01.png,67K197324,train,Hung_0066_p01_01.png,67K197324,True
Hung_0068_p01,Hung_0068_p01.png,50X111749,train,Hung_0068_p01_01.png,50X111749,True
Hung_0069_p01,Hung_0069_p01.png,95E203323,train,Hung_0069_p01_01.png,95E203323,True
Hung_0069_p02,Hung_0069_p02.png,83P421847,train,Hung_0069_p02_02.png,83P421847,True
Hung_0070_p01,Hung_0070_p01.png,54S35384,val,Hung_0070_p01_01.png,54S35384,True
Hung_0074_p01,Hung_0074_p01.png,61D229625,train,Hung_0074_p01_01.png,61D229625,True
Hung_0075_p01,Hung_0075_p01.png,60R30711,test,Hung_0075_p01_01.png,60R30711,True
Hung_0076_p01,Hung_0076_p01.png,67A11074,val,Hung_0076_p01_01.png,67A11074,True
Hung_0077_p02,Hung_0077_p02.png,59X122206,train,Hung_0077_p02_02.png,59X122206,True
Hung_0078_p01,Hung_0078_p01.png,51F17641,train,Hung_0078_p01_01.png,51F17641,True
Hung_0078_p02,Hung_0078_p02.png,50K2505,train,Hung_0078_p02_02.png,50K2505,True
Hung_0078_p03,Hung_0078_p03.png,51D173600,train,Hung_0078_p03_03.png,51D73600,False
Hung_0081_p01,Hung_0081_p01.png,51H53424,train,Hung_0081_p01_01.png,51H53424,True
Hung_0084_p01,Hung_0084_p01.png,52P8465,val,Hung_0084_p01_01.png,52P8465,True
Hung_0085_p01,Hung_0085_p01.png,51H03752,train,Hung_0085_p01_01.png,51H03752,True
Hung_0087_p01,Hung_0087_p01.png,59B145280,test,Hung_0087_p01_01.png,59B145280,True
Hung_0093_p01,Hung_0093_p01.png,51G77636,val,Hung_0093_p01_01.png,51G77636,True
Hung_0098_p01,Hung_0098_p01.png,51S39214,train,Hung_0098_p01_01.png,51S39214,True
Hung_0100_p02,Hung_0100_p02.png,19G119582,train,Hung_0100_p02_02.png,19G119582,True
Hung_0100_p03,Hung_0100_p03.png,59X416744,train,Hung_0100_p03_03.png,59X416744,True
Hung_0101_p01,Hung_0101_p01.png,70B169788,train,Hung_0101_p01_01.png,70B169788,True
Hung_0101_p02,Hung_0101_p02.png,53X51998,train,Hung_0101_p02_02.png,53X51998,True
Hung_0102_p02,Hung_0102_p02.png,59X171384,test,Hung_0102_p02_02.png,59X171384,True
Hung_0103_p02,Hung_0103_p02.png,59K410652,train,Hung_0103_p02_02.png,59K410652,True
Hung_0104_p02,Hung_0104_p02.png,86B733216,train,Hung_0104_p02_02.png,86B733216,True
Hung_0105_p01,Hung_0105_p01.png,59X189097,test,Hung_0105_p01_01.png,59X189097,True
Hung_0107_p01,Hung_0107_p01.png,37P144022,test,Hung_0107_p01_01.png,37P144022,True
Hung_0108_p02,Hung_0108_p02.png,77E144671,train,Hung_0108_p02_02.png,77E144671,True
Hung_0109_p01,Hung_0109_p01.png,59XA02202,train,Hung_0109_p01_01.png,59XA02202,True
Hung_0111_p01,Hung_0111_p01.png,51H24440,train,Hung_0111_p01_01.png,51H24440,True
Hung_0111_p02,Hung_0111_p02.png,51X44380,train,Hung_0111_p02_02.png,51X44380,True
Hung_0113_p02,Hung_0113_p02.png,67B120308,train,Hung_0113_p02_02.png,67B120308,True
Hung_0119_p01,Hung_0119_p01.png,50X115855,train,Hung_0119_p01_01.png,50X115855,True
Hung_0120_p01,Hung_0120_p01.png,54S91014,train,Hung_0120_p01_01.png,54S91014,True
Hung_0120_p02,Hung_0120_p02.png,50X317649,train,Hung_0120_p02_02.png,50X317649,True
Hung_0121_p01,Hung_0121_p01.png,77C169987,train,Hung_0121_p01_01.png,77C169987,True
Hung_0125_p01,Hung_0125_p01.png,51G74283,train,Hung_0125_p01_01.png,51G74283,True
Hung_0126_p01,Hung_0126_p01.png,52T15585,train,Hung_0126_p01_01.png,52T15585,True
Hung_0126_p02,Hung_0126_p02.png,51G74283,train,Hung_0126_p02_02.png,51G74283,True
Hung_0127_p01,Hung_0127_p01.png,51K46302,test,Hung_0127_p01_01.png,51K46302,True
Hung_0129_p01,Hung_0129_p01.png,51H06612,train,Hung_0129_p01_01.png,51H06612,True
Hung_0130_p01,Hung_0130_p01.png,51H06612,train,Hung_0130_p01_01.png,51H06612,True
Hung_0131_p01,Hung_0131_p01.png,54Z89635,train,Hung_0131_p01_01.png,54Z89635,True
Hung_0131_p02,Hung_0131_p02.png,54X39582,train,Hung_0131_p02_02.png,54X39582,True
Hung_0133_p01,Hung_0133_p01.png,77C06720,train,Hung_0133_p01_01.png,77C06720,True
Hung_0135_p02,Hung_0135_p02.png,51D79257,train,Hung_0135_p02_02.png,51D79257,True
Hung_0136_p01,Hung_0136_p01.png,83371552,test,Hung_0136_p01_01.png,83371552,True
Hung_0137_p01,Hung_0137_p01.png,54V64985,train,Hung_0137_p01_01.png,54V64985,True
Hung_0137_p02,Hung_0137_p02.png,83P371552,train,Hung_0137_p02_02.png,83P371552,True
Hung_0138_p01,Hung_0138_p01.png,18B266463,test,Hung_0138_p01_01.png,18B266463,True
Hung_0139_p01,Hung_0139_p01.png,59Z212456,val,Hung_0139_p01_01.png,59Z212456,True
Hung_0140_p01,Hung_0140_p01.png,59X130497,train,Hung_0140_p01_01.png,59X130497,True
Hung_0140_p02,Hung_0140_p02.png,59U138376,train,Hung_0140_p02_02.png,59U138376,True
Hung_0141_p01,Hung_0141_p01.png,92C140069,train,Hung_0141_p01_01.png,92C140069,True
Hung_0142_p01,Hung_0142_p01.png,79A11283,train,Hung_0142_p01_01.png,79A11283,True
Hung_0144_p01,Hung_0144_p01.png,67K185431,train,Hung_0144_p01_01.png,67K185431,True
Hung_0145_p01,Hung_0145_p01.png,67K185431,train,Hung_0145_p01_01.png,67K185431,True
Hung_0146_p01,Hung_0146_p01.png,61A19875,train,Hung_0146_p01_01.png,61A19875,True
Hung_0147_p01,Hung_0147_p01.png,61A19875,train,Hung_0147_p01_01.png,61A19875,True
Hung_0147_p02,Hung_0147_p02.png,59P107349,train,Hung_0147_p02_02.png,59P107349,True
Hung_0148_p01,Hung_0148_p01.png,61A19875,train,Hung_0148_p01_01.png,61A19875,True
Hung_0150_p01,Hung_0150_p01.png,61A82463,train,Hung_0150_p01_01.png,61A82463,True
Hung_0152_p01,Hung_0152_p01.png,51A93560,train,Hung_0152_p01_01.png,51A93560,True
Hung_0153_p01,Hung_0153_p01.png,51H01962,train,Hung_0153_p01_01.png,51H01962,True
Hung_0154_p01,Hung_0154_p01.png,51H01962,train,Hung_0154_p01_01.png,51H01962,True
Hung_0155_p01,Hung_0155_p01.png,60A62734,train,Hung_0155_p01_01.png,60A62734,True
Hung_0158_p01,Hung_0158_p01.png,74C125159,train,Hung_0158_p01_01.png,74C125159,True
Hung_0161_p01,Hung_0161_p01.png,52X40230,train,Hung_0161_p01_01.png,52X40230,True
Hung_0162_p01,Hung_0162_p01.png,54Z13125,train,Hung_0162_p01_01.png,54Z13125,True
Hung_0163_p01,Hung_0163_p01.png,84D129996,test,Hung_0163_p01_01.png,84D129996,True
Hung_0164_p01,Hung_0164_p01.png,95E187399,train,Hung_0164_p01_01.png,95E187399,True
Hung_0164_p02,Hung_0164_p02.png,63B911044,train,Hung_0164_p02_02.png,63B911044,True
Hung_0165_p01,Hung_0165_p01.png,9X38737,train,Hung_0165_p01_01.png,9X38737,True
Hung_0165_p02,Hung_0165_p02.png,95E107399,train,Hung_0165_p02_02.png,95E107399,True
Hung_0168_p01,Hung_0168_p01.png,59X252225,train,Hung_0168_p01_01.png,59X252225,True
Hung_0168_p02,Hung_0168_p02.png,19L117219,train,Hung_0168_p02_02.png,19L117219,True
Hung_0168_p03,Hung_0168_p03.png,59V33191,train,Hung_0168_p03_03.png,59V33191,True
Hung_0169_p01,Hung_0169_p01.png,59X185139,train,Hung_0169_p01_01.png,59X185139,True
Hung_0170_p01,Hung_0170_p01.png,59X65139,train,Hung_0170_p01_01.png,59X65139,True
Hung_0171_p01,Hung_0171_p01.png,51A66166,train,Hung_0171_p01_01.png,51A66166,True
Hung_0171_p02,Hung_0171_p02.png,49H101650,train,Hung_0171_p02_02.png,49H101650,True
Hung_0171_p03,Hung_0171_p03.png,78M110115,train,Hung_0171_p03_03.png,78M110115,True
Hung_0172_p01,Hung_0172_p01.png,51A66166,train,Hung_0172_p01_01.png,51A66166,True
Hung_0174_p01,Hung_0174_p01.png,50R23437,train,Hung_0174_p01_01.png,50R23437,True
Hung_0175_p01,Hung_0175_p01.png,50R23437,train,Hung_0175_p01_01.png,50R23437,True
Hung_0176_p01,Hung_0176_p01.png,59X152894,test,Hung_0176_p01_01.png,59X152894,True
